bin,sp,bin2,h,pa,pe,bw1,bw2,n1,n2,m,sd,n,ald,temp_ym_hab,hab_lat,opt_ym_temp,delta_temp,delta_pe
4,N. incompta,NA,NA,0.0453209886923648,9.42808472226318,0.0411853865744573,NA,1045,0,16.4952500013102,7.80886822729682,1045,80.93,surfsub,ml_hl,7.10268493089839,-0.5152414645860306,-3.6208713748904495
4,N. pachyderma,NA,NA,0.0594656425584038,4.12108749077092,0.0329297370027867,NA,645,0,12.5260177412684,7.40677170840294,645,113.35,surfsub,hl_ml,7.10268493089839,-0.5152414645860306,1.8405527794536498
4,O. universa,NA,NA,0.0597836148771565,22.0778048043571,0.0458342148858085,NA,955,0,20.1018046348216,5.85106333175195,955,79,surfsub,ml_ll,17.421316951276403,-0.6469784806892527,-1.0103047169132005
4,P. obliquiloculata,NA,NA,0.13361963077836,26.9376125335693,0.0391890199532838,NA,729,0,24.8673353802193,3.73600113748594,729,44.51,surf,ll,24.0693397442056,-0.6695617537259011,-1.1160362528001997
4,T. sacculifer,NA,NA,0.0897968237607123,26.9376125335693,0.0390463386675093,NA,944,0,23.7416985949828,4.42806777530085,944,60.71,surf,ll,24.0693397442056,-0.6695617537259011,-1.1160362528001997
4,T. trilobus,NA,NA,0.105533709564464,26.9376125335693,0.0413811077987847,NA,798,0,24.0333719216418,4.18533417287866,798,60.7,surf,ll,24.0693397442056,-0.6695617537259011,-8.7428564123245
4,G. crassaformis,NA,NA,0.10182509051213,21.6856301761632,0.0493309771009984,NA,541,0,21.0924318132618,4.90009896448272,541,48.33,surf,ll_ml,18.648313478572348,-0.6964419248106495,-0.7163486233393996
4,G. truncatulinoides,NA,NA,0.0562711053668502,14.421616492577,0.0546892126758753,NA,755,0,18.387636832983,5.87840995713867,755,96.36,surfsub,ml,12.307588747619,-0.6527343179259013,6.6131968825658
4,T. quinqueloba,NA,NA,0.0684081252840342,7.33895309981136,0.0374386901473082,NA,641,0,12.4487350792235,6.13075997570024,641,143.9,surfsub,hl_ml,7.10268493089839,-0.5152414645860306,-0.8479079032193901
404,G. bulloides,396,0.125290697764015,0.0624080800858447,9.74127084382221,0.0977829758560798,0.0857253366647794,15,14,15.1384355227153,7.41207112227861,15,102.35,surfsub,gl,13.1850031158111,0.049933613862300774,0.8322753092654889
404,G. falconensis,396,0.164259800700944,0.0869105166133746,8.35433443925114,0.0583549493432165,0.102032079563714,10,10,13.2270667076111,5.58607442063148,10,92.92,surfsub,ml_ll,17.5732023680241,0.06567385658220104,5.00174576444136
404,G. calida,396,0.33150883755492,0.0508822969085038,20.7330962817421,0.230773337595477,0.0486875889159122,6,6,20.6144220034281,7.66797030441575,6,73.33,surf,ll_ml,18.77039877519665,NA,NA
404,G. siphonifera,396,0.106219779218163,0.0481511561776502,16.8567363583903,0.173683391412343,0.141955363483077,9,10,19.7136102252536,7.79306231931587,9,83.78,surfsub,ll_ml,17.5732023680241,0.06567385658220104,2.8994177830672996
404,G. glutinata,396,0.0856703229274011,0.0680879187544354,9.09406855011327,0.0876832016409676,0.119540994715339,17,15,15.4742861635545,7.91731562534338,17,78.62,surfsub,gl,13.1850031158111,0.049933613862300774,3.86895788800253
404,G. ruber,396,0.0588792798828508,0.0516048925796807,13.3540817634671,0.11436617754491,0.118097686953626,9,10,20.6588742997911,8.33366501665102,9,40,surf,ll_ml,18.77039877519665,0.09125441803425005,2.0448859931629997
404,G. inflata,396,0.115932764352832,0.0700788990867354,8.9681208588892,0.078276331272331,0.109526381409774,11,11,12.6397382996299,5.56947195672169,11,104.35,surfsub,gl,13.1850031158111,0.049933613862300774,0.8865632523469795
404,G. scitula,396,0.172737975105057,0.0868245877385886,9.91757792558888,0.0814983957765352,0.06400344692257,11,10,12.8420622132041,5.00393527915496,11,224.28,sub,ml,11.5382725730025,0.125642664268101,3.35683663797192
404,G. menardii,396,NA,0.122049671597213,26.9376125335693,0.0806486994660258,NA,6,0,25.5997352600098,4.34257980467426,6,50,surf,ll,24.2072487277026,0.05617232029660002,0
404,N. dutertrei,396,0.0868397184054344,0.0724562538471929,18.6499474003782,0.0922066317791353,0.118693154763665,10,8,21.6484217643738,6.68670103711739,10,62.69,surf,ll_ml,18.77039877519665,0.09125441803425005,8.287665133191101
404,N. incompta,396,0.13906839216383,0.0729866886513651,7.30481382955556,0.0753446784793468,0.0513002537033874,15,17,10.6367758274078,5.89014890838038,15,80.93,surfsub,ml_hl,7.22352531004525,0.09575931160448903,-0.08166031565679965
404,N. pachyderma,396,0.0863321975214015,0.0782974682591216,6.91099155635177,0.0713531372143947,0.060580056299763,21,23,10.851919503439,7.43411762387615,21,113.35,surfsub,hl_ml,7.22352531004525,0.09575931160448903,-0.2276272217177704
404,O. universa,396,0.0623130909434108,0.0560475207398437,10.2809956454417,0.118195408880729,0.11194883125021,11,10,17.6526530872692,8.36549198988823,11,79,surfsub,ml_ll,17.5732023680241,0.06567385658220104,3.1400549625930996
404,T. sacculifer,396,NA,0.0882110338216165,19.6037645395452,0.0839055464213272,NA,8,0,23.6943967342377,5.29054629090633,8,60.71,surf,ll,24.2072487277026,0.05617232029660002,7.333847994024101
404,G. crassaformis,396,0.197206984395214,0.100563181367779,8.65803029429683,0.0720973628713032,0.117356530473253,11,8,15.7256709012118,8.94180977593443,11,48.33,surf,ll_ml,18.77039877519665,0.09125441803425005,8.421919927850068
404,G. truncatulinoides,396,0.205706440658508,0.0574697330021055,12.3070948713484,0.118810608538067,0.0508076395335005,10,10,15.1190501213074,6.58182762085568,10,96.36,surfsub,ml,12.4656336009631,0.08764039168839943,1.5632816306772988
404,T. quinqueloba,396,0.0953688283236409,0.104177389241955,8.5624622792686,0.0646338904787725,0.0673261445140434,15,13,9.95411059061686,3.70372800743082,15,143.9,surfsub,hl_ml,7.22352531004525,0.09575931160448903,0.36273534721657974
412,G. bulloides,404,0.0474108753025512,0.0537124407898202,10.5735461530877,0.113162837544729,0.0977829758560798,15,15,14.7081939697266,6.60717238399761,15,102.35,surfsub,gl,13.2349367296734,-0.1231585168881999,3.8521350172155007
412,G. falconensis,404,0.156334107016516,0.05820911683618,13.3560802036925,0.113578637143281,0.0583549493432165,11,10,14.9139070510864,5.41316554381541,11,92.92,surfsub,ml_ll,17.6388762246063,-0.17276079803319888,3.396449690336901
412,G. siphonifera,404,0.0200404272388971,0.0499339555353589,19.7561541414576,0.19259348622887,0.173683391412343,8,9,18.4792581796646,6.87431824225592,8,83.78,surfsub,ll_ml,17.6388762246063,-0.17276079803319888,-2.145148542827801
412,G. glutinata,404,0.104940870639762,0.0504117067394726,12.9630264381158,0.137875832971158,0.0876832016409676,16,17,15.4691663980484,6.86750538545448,16,78.62,surfsub,gl,13.2349367296734,-0.1231585168881999,-0.5563777200022013
412,G. ruber,404,0.062951128098305,0.0458400352706618,15.3989677566301,0.147502204401287,0.11436617754491,8,9,19.4968663454056,7.7600375781699,8,40,surf,ll_ml,18.8616531932309,-0.1274643208155979,2.843178807490002
412,G. inflata,404,0.0715289986990205,0.0596310525183815,9.85468411123618,0.100637739957097,0.078276331272331,13,11,13.8962246821477,6.55947611159357,13,104.35,surfsub,gl,13.2349367296734,-0.1231585168881999,5.672780123956819
412,G. scitula,404,0.112348170180553,0.0744905004133492,13.2744145635608,0.116360755983681,0.0814983957765352,13,11,14.2081969701327,4.57616739074173,13,224.28,sub,ml,11.6639152372706,-0.20836118213069987,-2.2077381191397993
412,G. menardii,404,0.343846660259088,0.281462505352591,26.9376125335693,0.0488612628815917,0.0806486994660258,6,6,25.3233846028646,2.94357452783076,6,50,surf,ll,24.2634210479992,-0.10842567049589746,-6.666690122566699
412,N. dutertrei,404,0.267791012597101,0.1015930892942,26.9376125335693,0.0651476076821353,0.0922066317791353,9,10,22.7261316511366,4.60068048042388,9,62.69,surf,ll_ml,18.8616531932309,-0.1274643208155979,-8.3314779937953
412,N. incompta,404,0.079024659365024,0.0711023137547287,7.22315351389876,0.0725057636055161,0.0753446784793468,14,15,12.2890981606075,6.5206928076127,14,80.93,surfsub,ml_hl,7.319284621649739,-0.16256475981332397,0.44099450535077
412,N. pachyderma,404,0.134171268109138,0.0604665280339415,6.683364334634,0.0901426991556753,0.0713531372143947,20,21,12.0342304825783,7.44028883840224,20,113.35,surfsub,hl_ml,7.319284621649739,-0.16256475981332397,0.4334520297860607
412,O. universa,404,0.0583869391720362,0.0496749211998568,13.4210506080348,0.151508220949114,0.118195408880729,10,11,16.9245562553406,7.07458066535524,10,79,surfsub,ml_ll,17.6388762246063,-0.17276079803319888,2.106413627158199
412,T. sacculifer,404,0.256103977721219,0.121109167173974,26.9376125335693,0.066643761976827,0.0839055464213272,6,8,23.8813575108846,3.83158358877887,6,60.71,surf,ll,24.2634210479992,-0.10842567049589746,-7.627602387175802
412,G. crassaformis,404,0.283707049916282,0.0525727887085627,17.0799502221469,0.166941839507933,0.0720973628713032,9,11,17.6591780980428,6.66781258249644,9,48.33,surf,ll_ml,18.8616531932309,-0.1274643208155979,1.8704189255453016
412,G. truncatulinoides,404,0.0600563793469871,0.0524831299605889,13.8703765020257,0.145061105489675,0.118810608538067,11,10,16.3077715960416,6.78256305191479,11,96.36,surfsub,ml,12.5532739926515,-0.19343044322529934,2.5709234592162993
412,T. quinqueloba,404,0.122045509090077,0.0816874215230962,8.92519762648518,0.0860631707035313,0.0646338904787725,9,15,10.996474424998,4.35268195399016,9,143.9,surfsub,hl_ml,7.319284621649739,-0.16256475981332397,-0.5366210774835398
420,G. bulloides,412,0.0511961833808966,0.0504115987241654,14.4256811703032,0.155050253757041,0.113162837544729,14,15,16.0396836485182,7.35094565880071,14,102.35,surfsub,gl,13.1117782127852,-0.8992534224100002,-2.8276213690124994
420,G. falconensis,412,0.0488085897128423,0.0603938409631126,16.7525298940294,0.12584925047183,0.113578637143281,10,11,15.6687120914459,5.22700995636218,10,92.92,surfsub,ml_ll,17.4661154265731,-1.0039141839821006,-1.9484533666305008
420,G. siphonifera,412,0.0211203747379122,0.0508591574451817,17.6110055986298,0.181166573693768,0.19259348622887,9,8,18.3918816778395,7.23306426695584,9,83.78,surfsub,ll_ml,17.4661154265731,-1.0039141839821006,7.330594572566103
420,G. glutinata,412,0.0164813242835328,0.0523063588563383,12.4066487181136,0.134320892641232,0.137875832971158,15,16,15.6197808265686,7.26783563182614,15,78.62,surfsub,gl,13.1117782127852,-0.8992534224100002,0.3399847816213004
420,G. ruber,412,0.103847250465651,0.0597914212223751,18.2421465641201,0.119963413161395,0.147502204401287,8,8,20.9926013946533,6.97858218165601,8,40,surf,ll_ml,18.734188872415302,-1.1522174004335035,7.745358072807299
420,G. inflata,412,0.0737685839605314,0.0529911475920154,15.527464235193,0.132064582903732,0.100637739957097,11,13,14.8524687940424,6.84013516232965,11,104.35,surfsub,gl,13.1117782127852,-0.8992534224100002,-1.3812933591525987
420,G. scitula,412,0.0891600169784499,0.0690984426058343,11.066676444421,0.127393117384104,0.116360755983681,12,13,12.7213812669118,4.9227256567713,12,224.28,sub,ml,11.4555540551399,-1.0494406769887004,-0.45920165090999987
420,G. menardii,412,0.342782327669009,0.139173372295275,20.2709224110026,0.0651421657256036,0.0488612628815917,7,6,23.5346747807094,4.36209840282314,7,50,surf,ll,24.1549953775033,NA,NA
420,N. dutertrei,412,0.302718919986184,0.0599642613743964,18.606134539774,0.121064331997151,0.0651476076821353,8,9,21.0750863552094,6.94178812158623,8,62.69,surf,ll_ml,18.734188872415302,-1.1522174004335035,-1.9334184552989022
420,N. incompta,412,0.0509099796030054,0.0754687736668798,7.66414801924953,0.0698701087263955,0.0725057636055161,13,14,12.5765467056861,6.17473650096054,13,80.93,surfsub,ml_hl,7.156719861836415,-0.9951761549119711,-1.6426165182953403
420,N. pachyderma,412,0.0392979472255184,0.0668384277740043,7.11681636442006,0.0863292337702534,0.0901426991556753,19,20,12.6341536045074,7.89740479943174,19,113.35,surfsub,hl_ml,7.156719861836415,-0.9951761549119711,-3.1200702740805606
420,O. universa,412,0.0169596825794342,0.0496669148467231,15.527464235193,0.177199110496484,0.151508220949114,10,10,17.526807641983,7.34763399103167,10,79,surfsub,ml_ll,17.4661154265731,-1.0039141839821006,-5.309845446652199
420,T. sacculifer,412,0.188934788392789,0.111425168603398,19.3100101463935,0.0749220187499213,0.066643761976827,7,6,23.1383380889893,4.81270686400966,7,60.71,surf,ll,24.1549953775033,-0.9526668767023025,6.638052422512001
420,G. crassaformis,412,0.182147833640203,0.0831607017615215,18.9503691476922,0.0918420651007817,0.166941839507933,9,9,19.9396973715888,5.7581508229971,9,48.33,surf,ll_ml,18.734188872415302,-1.1522174004335035,6.4501503669497
420,G. truncatulinoides,412,0.187697315694991,0.081632105316012,16.441299961242,0.0694933378459415,0.145061105489675,7,11,14.8608460426331,5.03264595869291,7,96.36,surfsub,ml,12.3598435494262,-1.1606847738510009,-2.6844431589615994
420,T. quinqueloba,412,0.128184903439184,0.0893947899924555,8.38857654900164,0.0856279873279054,0.0860631707035313,11,9,9.77372759038752,3.61876187780452,11,143.9,surfsub,hl_ml,7.156719861836415,-0.9951761549119711,-3.8394076641396797
428,G. bulloides,420,0.0814692370062127,0.0526548648064603,11.5980598012907,0.116440197883303,0.155050253757041,16,14,13.840675085783,7.99016221980152,16,102.35,surfsub,gl,12.2125247903752,-0.7095802218911,-4.09073489839428
428,G. falconensis,420,0.107557126350705,0.0494037378916866,14.8040765273989,0.17646974990237,0.12584925047183,9,10,14.1198727024926,7.78711079706277,9,92.92,surfsub,ml_ll,16.462201242591,-0.8688131843447486,2.7825917527265016
428,G. siphonifera,420,0.120151144518357,0.0626524894081216,24.9416001711959,0.139724759938389,0.181166573693768,7,9,17.1786186184202,9.81744030591885,7,83.78,surfsub,ll_ml,16.462201242591,-0.8688131843447486,-10.262978684788001
428,G. glutinata,420,0.0641167387207385,0.0539134251043468,12.7466334997349,0.111932598371107,0.134320892641232,16,15,13.8535853996873,8.10356927694791,16,78.62,surfsub,gl,12.2125247903752,-0.7095802218911,-5.4748039094298795
428,G. ruber,420,0.270099905520526,0.112557533471118,25.9875046369274,0.0604718729259188,0.119963413161395,8,8,19.2990688681602,8.12651886028658,8,40,surf,ll_ml,17.5819714719818,-0.9008331414800494,-10.4574741225261
428,G. inflata,420,0.153188569038319,0.0617793469465172,14.1461708760404,0.0753237255452679,0.132064582903732,13,11,12.6715766099783,7.80845899926098,13,104.35,surfsub,gl,12.2125247903752,-0.7095802218911,-4.994072394026361
428,G. scitula,420,0.0569800291679768,0.0612304478003976,10.607474793511,0.150284072267414,0.127393117384104,15,12,11.5000619888306,5.80797232534091,15,224.28,sub,ml,10.4061133781512,-1.0606357214651005,-1.8188127320118
428,N. dutertrei,420,0.209623688459848,0.0915412237624749,16.6727160844751,0.0563375617549831,0.121064331997151,10,8,19.5628402709961,6.40912000040655,10,62.69,surf,ll_ml,17.5819714719818,-0.9008331414800494,-0.6550449204476969
428,N. incompta,420,0.142329894918484,0.053124074889118,6.02153150095419,0.122382855895432,0.0698701087263955,16,13,10.4621623978019,7.62857035851647,16,80.93,surfsub,ml_hl,6.161543706924444,-0.8254247551671359,-3.4748161189416398
428,N. pachyderma,420,0.0924082473225176,0.0621054435619143,3.9967460903395,0.09248672650018,0.0863292337702534,23,19,8.8675015490988,7.28428408844037,23,113.35,surfsub,hl_ml,6.161543706924444,-0.8254247551671359,-1.35392398772925
428,O. universa,420,0.124673353216576,0.0518723833749654,10.2176187885408,0.117606259449149,0.177199110496484,10,10,14.7437032222748,9.21228541237947,10,79,surfsub,ml_ll,16.462201242591,-0.8688131843447486,4.1420464118744995
428,T. sacculifer,420,0.33773144259073,0.257938545873886,25.9480625689055,0.0439924104937808,0.0749220187499213,6,7,23.5580148696899,3.85922636029628,6,60.71,surf,ll,23.202328500801,-0.7149737493951989,-9.191741656580799
428,G. crassaformis,420,0.312460103364386,0.0705702772830289,25.4005195146419,0.0944391077436691,0.0918420651007817,7,9,16.9536882468632,9.14210627489715,7,48.33,surf,ll_ml,17.5819714719818,-0.9008331414800494,-9.9691339869946
428,G. truncatulinoides,420,0.271268549278704,0.0721891786798908,13.7568568022804,0.0774436090716551,0.0694933378459415,11,7,15.0186948126013,7.76495217242169,11,96.36,surfsub,ml,11.1991587755752,-1.0332753697417996,1.396171169158901
428,T. quinqueloba,420,0.138967789684077,0.104244325755698,4.54916888486196,0.0603448545635307,0.0856279873279054,11,11,8.70195562189276,4.76244062977073,11,143.9,surfsub,hl_ml,6.161543706924444,-0.8254247551671359,-0.24670881701581937
436,G. bulloides,428,0.0646746869143758,0.0544302084410895,7.50732490289642,0.116947576677919,0.116440197883303,21,16,12.3926703362238,8.29752571035874,21,102.35,surfsub,gl,11.5029445684841,0.12630419782409952,3.7131605979935793
436,G. falconensis,428,0.0823818961064705,0.0495775629204112,17.5866682801254,0.184927224640078,0.17646974990237,11,9,17.7212662696838,7.4522276548421,11,92.92,surfsub,ml_ll,15.593388058246251,0.17288789643864888,-2.473686269955701
436,G. calida,428,NA,0.101994948114881,15.9062187106347,0.0609823698192532,NA,9,0,17.704130831692,8.13827241452316,9,73.33,surf,ll_ml,16.68113833050175,NA,NA
436,G. siphonifera,428,0.221944178321156,0.0722970914459373,14.6786214864079,0.0929970854414467,0.139724759938389,7,7,18.4605084146772,7.72309388408072,7,83.78,surfsub,ll_ml,15.593388058246251,0.17288789643864888,10.3340427927729
436,G. glutinata,428,0.0820067889774966,0.0531301252263999,7.27182959030502,0.125831656373114,0.111932598371107,22,16,11.807325957851,8.5503350348128,22,78.62,surfsub,gl,11.5029445684841,0.12630419782409952,3.9486559105849794
436,G. conglobatus,428,NA,0.0634737120714837,16.1342158186917,0.105138742369753,NA,8,0,21.7644877433777,5.42573881401232,8,40,surf,ll,22.4873547514058,NA,NA
436,G. ruber,428,0.256108456422483,0.0759313592441998,15.5300305144013,0.0874060810730453,0.0604718729259188,9,8,20.9226020177205,5.69551980538136,9,40,surf,ll_ml,16.68113833050175,0.18902298051515132,10.2661757105884
436,G. inflata,428,0.0875110128109248,0.0558023436608493,9.15209848201404,0.101301749186955,0.0753237255452679,20,13,10.8731505632401,6.78444511653668,20,104.35,surfsub,gl,11.5029445684841,0.12630419782409952,0.372792705121201
436,G. rubescens,428,NA,0.0818692261760716,25.691519090374,0.118104888262704,NA,6,0,21.9238319396973,4.92982799237206,6,107.41,surfsub,ll,21.0208927106591,0.08867153641899961,-0.35296499539180104
436,G. tenella,428,NA,0.103803890336897,26.2115113216354,0.124891444739912,NA,6,0,20.2314066489538,10.977059852788,6,40,surf,ll,22.4873547514058,NA,NA
436,G. scitula,428,0.043204231647221,0.0639478327681072,8.7886620614992,0.131672778885639,0.150284072267414,16,15,10.7848289161921,5.67469010873989,16,224.28,sub,ml,9.3454776566861,0.26252770449580964,-4.259771316315501
436,G. menardii,428,NA,0.134895470880639,16.1919399930703,0.0582861209415201,NA,6,0,21.0319224993388,5.34215791755897,6,50,surf,ll,22.4873547514058,0.0937277751262009,9.2129071815352
436,N. dutertrei,428,0.214690780275629,0.118096275179507,16.0176711640274,0.0572226352286584,0.0563375617549831,11,10,19.2520811774514,4.79306457700077,11,62.69,surf,ll_ml,16.68113833050175,0.18902298051515132,0.2541637235522991
436,N. incompta,428,0.142031267733248,0.0786500651625073,2.54671538201255,0.0692814648398287,0.122382855895432,18,16,8.50991331040859,7.4922677913738,18,80.93,surfsub,ml_hl,5.336118951757308,0.18786236759936248,9.10494562776795
436,N. pachyderma,428,0.0509204616779173,0.0702237866331618,2.64282210261025,0.0803239804729604,0.09248672650018,26,23,8.94806704269006,7.9744978190437,26,113.35,surfsub,hl_ml,5.336118951757308,0.18786236759936248,5.12735951323723
436,O. universa,428,0.134195853828195,0.0626952980364672,14.3596652004153,0.109525516113771,0.117606259449149,13,10,15.3638821565188,6.951761798131,13,79,surfsub,ml_ll,15.593388058246251,0.17288789643864888,9.481598530578601
436,T. sacculifer,428,0.331790334479454,0.115584871991291,16.7563209123247,0.0657768232145954,0.0439924104937808,8,6,21.607502579689,5.1895853461532,8,60.71,surf,ll,22.4873547514058,0.0937277751262009,9.1009392350105
436,T. trilobus,428,NA,0.159430659871346,16.2493331558008,0.0439588905521332,NA,9,0,19.2725946638319,4.63916480693057,9,60.7,surf,ll,22.4873547514058,NA,NA
436,G. crassaformis,428,0.138096585370791,0.0606650661057139,15.4313855276473,0.113459095509114,0.0944391077436691,11,7,15.0880148817192,7.99003507379702,11,48.33,surf,ll_ml,16.68113833050175,0.18902298051515132,9.554476227472101
436,G. truncatulinoides,428,0.210836400314569,0.0966723620307991,15.1530279714393,0.0497120205100008,0.0774436090716551,15,11,13.5588507652283,6.95669985555988,15,96.36,surfsub,ml,10.1658834058334,0.25710425645829993,1.4609747174048984
436,T. quinqueloba,428,0.102701880015818,0.0851972613369152,4.30246006784614,0.083971843659622,0.0603448545635307,19,11,7.89382803126385,5.14421634107652,19,143.9,surfsub,hl_ml,5.336118951757308,0.18786236759936248,-0.30927532328311
44,B. digitata,36,0.112608167158695,0.0778236517372278,17.0438298687899,0.134284577117574,0.10207582512148,6,7,16.1552489598592,3.34065462558926,6,200,sub,ll,17.8254382490446,-0.10447286227559971,-5.2186178355210995
44,G. bulloides,36,0.0385223118576577,0.0503195121698942,10.6743516606294,0.130025255981096,0.120353384120629,27,31,14.2030286590258,7.66612537447728,27,102.35,surfsub,gl,11.8595899588305,-0.1496851317112995,-2.3438222174721695
44,G. falconensis,36,0.0496905001154689,0.0527018911195239,13.8201788999458,0.140302648624521,0.150203121370313,20,20,15.3969082117081,6.50958704991078,20,92.92,surfsub,ml_ll,15.99114633553695,-0.16566343325969868,-1.2790009004684002
44,G. calida,36,0.0307892694748195,0.0582644703364808,19.246661559938,0.170185190028294,0.143173786958827,11,13,18.0160891792991,6.38371392029741,11,73.33,surf,ll_ml,17.1783253477149,-0.1892131124862999,-1.9477593210971023
44,G. siphonifera,36,0.033893323336767,0.0551973222102378,22.6892915592385,0.139377036433395,0.133697352672444,17,16,18.0795971085044,7.14944867257039,17,83.78,surfsub,ll_ml,15.99114633553695,-0.16566343325969868,-4.074246101527301
44,G. glutinata,36,0.0185104565109968,0.0478606996685019,10.8319470087703,0.135516629630126,0.131383350282058,25,30,14.8159388542175,7.51677924598052,25,78.62,surfsub,gl,11.8595899588305,-0.1496851317112995,-2.8407363159780097
44,G. conglobatus,36,0.185542171674569,0.180622569184006,25.8543807501049,0.0563328019780473,0.0553963753040973,9,12,22.7411841286553,5.10401097386583,9,40,surf,ll,22.7492039017171,NA,NA
44,G. ruber,36,0.0412206195356829,0.0665016209345116,25.5180938244543,0.0857543215659638,0.101201075536495,19,19,19.411707777726,6.86248624747184,19,40,surf,ll_ml,17.1783253477149,-0.1892131124862999,-5.475965092668201
44,G. inflata,36,0.0420706094601371,0.060499521414624,10.3568434755106,0.0978307071649253,0.105440309517328,22,25,14.1805627996271,6.53381647901381,22,104.35,surfsub,gl,11.8595899588305,-0.1496851317112995,-0.7647388926596097
44,G. rubescens,36,0.0476846969238622,0.0656697932394525,17.9289300158839,0.113502185009169,0.116306602713374,14,14,19.7650120598929,4.82147448689753,14,107.41,surfsub,ll,21.2304749075927,-0.16003726314569988,-0.40944166829750017
44,G. tenella,36,0.0958531120768024,0.052692723787137,21.0483870583747,0.167715123164022,0.10749379820327,11,13,19.6787170063366,6.29831328750919,11,40,surf,ll,22.7492039017171,-0.19184530380719877,-1.7144693588655997
44,G. hirsuta,36,0.293498066107778,0.0688067339367603,12.9384713964009,0.141309911726997,0.0696705158436932,10,7,14.0886989593506,4.63783576916268,10,167.24,sub,ml,9.88717673061223,-0.15005373760159024,0.8817345307642999
44,G. scitula,36,0.0553509075471044,0.0627103284281903,12.5301703966821,0.142176456792205,0.104996065165181,21,19,13.7720713615417,5.25737140715536,21,224.28,sub,ml,9.88717673061223,-0.15005373760159024,-1.605288862578
44,G. menardii,36,0.184564750749536,0.154453745902546,25.7423391916684,0.0621627971830434,0.055494965963867,8,10,23.5685007572174,3.24480141630557,8,50,surf,ll,22.7492039017171,-0.19184530380719877,-2.6299273751601007
44,N. dutertrei,36,0.0558129253580057,0.0584066126706208,25.6863488973878,0.086501079407936,0.0974345379631304,18,17,18.5982487201691,7.24531456024657,18,62.69,surf,ll_ml,17.1783253477149,-0.1892131124862999,-10.550172784386598
44,N. incompta,36,0.0384214809599151,0.0678048921666737,5.15192309580758,0.078763566595202,0.0767618927699978,27,29,10.3836825776983,6.7926442124845,27,80.93,surfsub,ml_hl,5.852811375672109,-0.15591988203715612,0.5925643014681805
44,N. pachyderma,36,0.0424848022715069,0.0618356926516869,5.26006900679832,0.0886952493773323,0.100300214617317,31,37,10.935995763348,7.35975125585,31,113.35,surfsub,hl_ml,5.852811375672109,-0.15591988203715612,-0.0886524886757698
44,O. universa,36,0.120720969399033,0.054738835491237,15.7993436684116,0.119376558539826,0.166918701051182,16,18,18.7215733230114,5.81900623589297,16,79,surfsub,ml_ll,15.99114633553695,-0.16566343325969868,-1.2833572641307
44,P. obliquiloculata,36,0.188863512669982,0.209078809005116,25.8543807501049,0.0500500152404904,0.0737653215042344,9,9,22.5141285790337,6.29710548495915,9,44.51,surf,ll,22.7492039017171,-0.19184530380719877,-1.6552849958777003
44,T. sacculifer,36,0.236827374566895,0.121177706707379,25.7143400218374,0.0522111273668172,0.0696092395388097,15,12,21.5190333048503,5.19889099784694,15,60.71,surf,ll,22.7492039017171,-0.19184530380719877,-6.718983988752001
44,T. trilobus,36,0.101418343549287,0.0899387705894919,19.0868893599775,0.0759455779772257,0.114256143771768,9,7,20.4395125706991,4.38366940259588,9,60.7,surf,ll,22.7492039017171,-0.19184530380719877,-0.337200932103503
44,G. crassaformis,36,0.109107867564358,0.0505421796678177,19.2068865951989,0.167144846856924,0.113197882082027,16,12,17.7606457173824,7.08317785251978,16,48.33,surf,ll_ml,17.1783253477149,-0.1892131124862999,-7.654298357499499
44,G. truncatulinoides,36,0.0721661983169273,0.0562346310017769,8.72097632476545,0.0962918580903577,0.102166666610102,20,19,14.8729297637939,7.19055218360975,20,96.36,surfsub,ml,10.751817763481201,-0.17128960337370103,0.09421241363384958
44,T. quinqueloba,36,0.08680486461808,0.0672629609143645,9.34719905182292,0.132263130717862,0.119643103964653,22,23,10.2971739010377,5.2452510326579,22,143.9,surfsub,hl_ml,5.852811375672109,-0.15591988203715612,-2.8546429399112805
444,G. bulloides,436,0.0862198546019522,0.0454628690976455,11.22048550089,0.182948167066717,0.116947576677919,13,21,13.9524843876178,8.60321654877385,13,102.35,surfsub,gl,11.6292487663082,0.034520698225600555,-3.66923983921588
444,G. falconensis,436,0.0414617354090598,0.0507684561181026,15.1129820101697,0.143920254726632,0.184927224640078,10,11,17.0561229228973,7.55986316148684,10,92.92,surfsub,ml_ll,15.7662759546849,-0.0013233267290999606,-2.1896607224839997
444,G. siphonifera,436,0.297581723041963,0.100721207994649,25.0126642791808,0.0944473907048324,0.0929970854414467,6,7,19.1418263117472,8.93809979056868,6,83.78,surfsub,ll_ml,15.7662759546849,-0.0013233267290999606,0.14722802018609826
444,G. glutinata,436,0.102168569079574,0.0442805025968069,11.22048550089,0.171668738898887,0.125831656373114,14,22,14.7376940250397,8.77232045267112,14,78.62,surfsub,gl,11.6292487663082,0.034520698225600555,-2.8716245959705304
444,G. ruber,436,0.216347405501751,0.0746470988281701,25.7962062249897,0.113155329293771,0.0874060810730453,8,9,20.5143790841103,7.74280351918573,8,40,surf,ll_ml,16.8701613110169,0.06201404459559967,-0.28080604430610023
444,G. inflata,436,0.111810555460551,0.048314632268901,9.52489118713524,0.143365471950841,0.101301749186955,12,20,13.2758766412735,8.55320365599721,12,104.35,surfsub,gl,11.6292487663082,0.034520698225600555,-2.369181300512171
