"bin","temp_ym_0m","temp_ym_surf","temp_ym_surfsub","temp_ym_sub"
348,0.900913914366004,0.844124309936694,0.86744637830959,1.28980041672836
356,0.462130939445924,0.396901525355255,0.357174373573313,0.647390002911561
364,0.812987496250425,0.712061355639016,0.688829064418484,1.06964254558242
372,1.42333571203208,1.30414260342868,1.25684910014931,1.64882246185482
380,1.50186193550782,1.40135458713553,1.39859613536692,1.84882507121637
388,1.46583694175507,1.38897751772214,1.41940059987925,1.93606641158229
396,1.69252312686605,1.62208159824271,1.61335832234472,2.00835134085501
404,2.05785125572234,1.97501813141629,1.9814170191274,2.41720101916309
412,2.32341481650559,2.17262341874341,2.08529525064798,2.39654757435977
420,2.12172569687168,1.97996182770468,1.95359617424663,2.38235031229521
428,1.20625578604483,1.11869750598038,1.12392863827369,1.51431399580062
436,0.5645360595081,0.508254361206976,0.506354497681217,0.86960823017483
444,0.743712419608297,0.661777554231653,0.624974976421642,0.928559329299023
452,0.920830604278793,0.807201403488871,0.77050636980622,1.09726124218762
460,0.961764276064738,0.859993186125163,0.835298069283599,1.13815963270705
468,0.877736266797098,0.7794311003581,0.736157016605139,1.05651256761164
476,1.18900252000002,1.1342051361864,1.18965561997456,1.76694765694905
484,1.35994912804167,1.2512336978619,1.18474729178629,1.51735728543407
492,2.07152441704646,1.97010944901034,1.9349732645765,2.34812166276543
500,1.61378894041719,1.51229674968248,1.49927665493141,1.89151975132855
508,1.48042193270327,1.37352545790297,1.3562681851311,1.72442984512076
516,1.47388767609373,1.4331035142128,1.48299103648631,1.98889082058372
524,1.22644580288596,1.15672662230403,1.138168714523,1.52492984367379
532,0.994717807471752,0.87558290981804,0.78644307923348,1.02735213723034
540,1.05857762428583,0.93655454452004,0.873991308026016,1.1851423280302
548,0.937216080485377,0.857190452339904,0.85434966401459,1.26694079704427
556,1.32869260171739,1.26368801100024,1.31218436283273,1.81289976145917
564,1.72061493433469,1.65753522508273,1.7126713613281,2.27874645799059
572,1.765914987224,1.66918313973661,1.61667075807035,1.99544527491477
580,2.03362541856555,1.85397966876471,1.81031923260967,2.18420709429309
588,1.99904162068851,1.90185702921823,1.95559971587034,2.63911079169096
596,1.34961599469689,1.28349921915331,1.26545080157928,1.643253829168
604,1.62464133746612,1.53157413267982,1.49108750575494,1.87705053666398
612,1.91733122238889,1.84022253310929,1.81926990313611,2.26260259760053
620,1.9132117583137,1.75809787408449,1.75413097773252,2.20889744493485
628,0.929981431904016,0.815337231977998,0.76373419627392,1.04449333481879
636,0.519635993807266,0.459735168016826,0.460042812434646,0.808850862204951
644,0.51254718046422,0.439621436266849,0.394851779950162,0.652678664363339
652,0.613247262719087,0.509407671766045,0.439289852594181,0.661961248149018
660,0.704267202057817,0.599310787603414,0.539857520055957,0.842038145294646
668,0.561876935231655,0.469952381510035,0.409861976383254,0.656583173137527
676,1.14487909168281,1.0502778571522,1.04939647516934,1.45089429940233
684,1.23160780987858,1.17894987458596,1.22892075361199,1.79057880898317
692,1.57301670792784,1.45290615694132,1.39184066945435,1.75140984566921
700,2.02244001808887,1.89044527916548,1.82959325093466,2.22655445752821
708,1.49417026853228,1.39184965663706,1.36349658189904,1.72785935223297
716,1.16563322234265,1.06491112927169,1.05492170401674,1.41501303565184
724,0.971069059045597,0.927269991844175,0.978334248062068,1.54793702072512
732,0.894033671815802,0.8131240332926,0.770984695145938,1.06620356414758
740,0.934062710010076,0.822806156741184,0.738826861683046,0.914646563183584
748,0.646859682275972,0.538257773861017,0.471823814155068,0.730007080265787
756,0.854858381917778,0.764113028760379,0.76182025775779,1.19846986307064
764,1.16750862435263,1.09695551778733,1.11366921523353,1.56242517393567
772,1.26312567502105,1.17488170491726,1.12985839814025,1.43763552829701
780,1.63497912041067,1.54716958927068,1.48854994184745,1.83555736643631
788,1.81303553845685,1.67254647438414,1.63278769071486,2.00113955486876
796,0.839173097972137,0.735513556704003,0.695339365446319,1.03846485054664
